"lng","lat","timestamp_added","reward_scale","payer","owner","nonce","name","mode","location_hex","location","last_poc_challenge","last_change_block","gain","elevation","block_added","block","address","status.timestamp","status.online","status.listen_addrs","status.height","geocode.short_street","geocode.short_state","geocode.short_country","geocode.short_city","geocode.long_street","geocode.long_state","geocode.long_country","geocode.long_city","geocode.city_id"
"-73.9896764536943","40.7626056578671","2022-11-16T00:34:46.000000Z","0.0147552490234375","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13hC4TRPFgbFi8KRexgfNYySzQRwezrVcYEUcqq1TkUTPtq7Cvd","1","furry-punch-ant","full","882a100d65fffff","8c2a100d649ebff","1656702","1656707","40","50","1618323","1766941","112sYx8jLzesswgJ3FySvDpGmMJTWavk2TRNckWkNCdbu6e17oJx","2022-11-16T01:47:28.888000Z","offline","/p2p/11KXB3cMpa1a8um2XwgNizAr6dJ5r3rEEUsYuyEVYvxDdWrEAgi/p2p-circuit/p2p/112sYx8jLzesswgJ3FySvDpGmMJTWavk2TRNckWkNCdbu6e17oJx","1353383","9th Ave","NY","US","New York","9th Avenue","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9426629330359","40.6826411838486","2022-11-13T19:07:08.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14FwYpvFkypUpe3w957oaZSp4nnKVSks2YLup8QW2WMNsiqryJF","1","festive-shadow-hamster","full","882a100d83fffff","8c2a100d83927ff","1730951","1766887","40","4","1615174","1766941","11CQhw6aCuUfRKddacrNBLMMaGAwKnpa9rwcdzaKtArUecmLwpA","2022-11-20T04:26:41.626000Z","online","/ip4/68.195.20.107/tcp/44158","1","Halsey St","NY","US","Brooklyn","Halsey Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9174834787849","40.7609211366897","2022-11-13T16:41:34.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13BPm4NEyAYYZDtMppDkEakzftM49C6XyojkR6CujkQTxmKc6QC","1","shaggy-sage-newt","full","882a100f31fffff","8c2a100f308b9ff","1731090","1766918","40","10","1615031","1766941","11ksQwYDJx9dyTsMBYVK63fDnEh9KXR9dB4uwHhDhqQqpjSZWLV","2022-11-13T16:12:38.416000Z","online","/p2p/1127gHz2sKqNJXQN8an6mNu1U3RusHyXkqp9HcwpDVLNL2hqf961/p2p-circuit/p2p/11ksQwYDJx9dyTsMBYVK63fDnEh9KXR9dB4uwHhDhqQqpjSZWLV","1","31st Ave","NY","US","Queens","31st Avenue","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.9229755010872","40.656808823576","2022-11-13T15:53:38.000000Z","0.422409057617188","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","139aZEDtVkQ74XxVGEKcuNFtYpMRmHGinxWQfxR74z9JWUUarR4","1","original-hickory-rhino","full","882a107645fffff","8c2a10764595bff","1728543","1766652","40","0","1614984","1766941","1127aDggAtnyEbXwCkmMbt48gPfE1EmtWLziymdsnWLV3X5oFgdw",NA,"online","NULL","NA","Lenox Rd","NY","US","Brooklyn","Lenox Road","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9812993389372","40.7673651578771","2022-11-13T14:51:36.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","13n6H1RE6mcuK4e87rFwnhzwg3qkNXPdQx2F6iyFyYeB6c4jMLa","1","jovial-rouge-liger","full","882a100d6dfffff","8c2a100d6c9bbff","1730847","1766930","12","30","1614923","1766941","112tvKLBW2XLADQ9gGpyuFr5vztMz6eeGHiCQYHSBNSTGsXdExCa",NA,"online","NULL","NA","Central Park S","NY","US","New York","Central Park South","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9127260856773","40.604501962573","2022-11-12T14:30:33.000000Z","1","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","12yigM1Ydg2uFMbsWRTU3MvFSpvBnbQypDa9qmA4YJvGTBDD6qF","2","quaint-butter-chimpanzee","full","882a1076e9fffff","8c2a1076e915dff","1662930","1728793","26","1","1613487","1766941","11hHQbCX1UDKQYHzRNJgAY5WY6khXUZjgGidTGyHERWRDrzC79D",NA,"offline","NULL","NA","E 66th St","NY","US","Brooklyn","East 66th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9740790054544","40.6841161582936","2022-11-10T23:45:06.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13jbhjXL8FDC4qaP8eteozUPaKRM9a3bfcXJruESqD3tyveLYHH","1","quiet-crimson-millipede","full","882a100da1fffff","8c2a100da0d3bff","1731276","1766918","40","60","1611206","1766941","11axAdKNAceMQPaFYRW7WqE6DQqCo4SE1xEDgSkzt8c8bUf9s63",NA,"online","NULL","NA","S Portland Ave","NY","US","Brooklyn","South Portland Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9033961820706","40.6915538174567","2022-11-09T15:32:32.000000Z","1","14eUfY1GsjK4WH6uZYoeagnFtigBKdvPruAXLmc5UsUMEDj3yib","14cLeX8bEnbdm3gzERF58XJW3VPR53kxfK2d8wLwAvFYenXb5je","1","tall-clear-walrus","full","882a100dd9fffff","8c2a100dd8e33ff","1731036","1766858","30","14","1609306","1766941","112mpuX7UK2yQnyrzbpZ3dLKfE6iUAVpENpoD6mHWYq8fwyBVo3G",NA,"online","NULL","NA","Cooper St","NY","US","Brooklyn","Cooper Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.8997812713861","40.7057213195956","2022-11-06T21:26:51.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13eBYKibSG3FXii7CyuRkBo44V5jTTDbPj1xr5fSeLtVR4ywR4r","1","sweet-ocean-pigeon","full","882a100c31fffff","8c2a100c3089bff","1730524","1766922","23","0","1604598","1766941","11JauCTXCe7KW69VCjKvkAAxLYQTYRhZx5W7JFwG8Um1w5VNZKX","2022-11-06T21:36:15.407000Z","online","/ip4/72.69.160.44/tcp/44158","1","Putnam Ave","NY","US","Queens","Putnam Avenue","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.9295752587728","40.6986246817305","2022-11-04T18:44:44.000000Z","0.101898193359375","14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM","14d9sHjhFyu631cchKJdDY1nXKFZJPkUGZHXedJsj9iPaNdvSu3","1","shambolic-fuzzy-elk","full","882a100dc3fffff","8c2a100dc2915ff","1730320","1730320","23","13","1600990","1766941","117NHnrQzTasGfy3FUbi4vSkg3fTpX6P5hK9feFir4n2GCoeAwP",NA,"offline","NULL","NA","Willoughby Ave","NY","US","Brooklyn","Willoughby Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9110018039751","40.8069710485441","2022-11-03T16:38:36.000000Z","0.076934814453125","14eUfY1GsjK4WH6uZYoeagnFtigBKdvPruAXLmc5UsUMEDj3yib","14fa3XpBydDtLZazDGLLaf3cEqLzXk48hqT749ziKY9wEGvyLVF","1","bent-chiffon-badger","full","882a100f6dfffff","8c2a100f6d6d7ff","1628346","1628471","80","20","1599137","1766941","11Wwo2ayFsqUosjYqdYNSnagd35tGsGucw7mnwjycM9pbrMhdZQ",NA,"offline","NULL","NA","E 141st St","NY","US","Bronx","East 141st Street","New York","United States","Bronx","YnJvbnhuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9465198280048","40.6501458569544","2022-11-03T12:37:16.000000Z","0.109344482421875","14rb2UcfS9U89QmKswpZpjRCUVCVu1haSyqyGY486EvsYtvdJmR","14J5479NXRKzNSFptQHJEvSJbFrfHRBV8rRCsdef87BsBwDqTq6","2","massive-dijon-narwhal","full","882a107665fffff","8c2a1076646abff","1731271","1731271","50","2","1598868","1766941","112b5rhh3Wfwo3RYc6joPZCoev28DuRb34iynDJBrLRprMdFsxC5","2022-11-03T03:45:16.820000Z","offline","/ip4/71.190.118.120/tcp/44158","1","New York Ave","NY","US","Brooklyn","New York Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.8861600451793","40.8103764956571","2022-11-02T19:27:04.000000Z","0.26019287109375","14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM","14V873EdEM8agcVW172RczTRZPHNHgqaUHubPdtYVVwZ7oKdKzn","2","tame-mandarin-ant","full","882a100f4dfffff","8c2a100f4d1c1ff","1700338","1700368","32","10","1597648","1766941","11Bx5Qip6hbEXHVEgqvZjjGw4AL3PxnaEJ6UYhKYaA2wV1XLhUD","2022-11-02T19:26:18.026000Z","offline","/p2p/112uheLNJjy6dXFvn1JyngScWG1oJqVWBb1XSbSkLftmkicCK9nC/p2p-circuit/p2p/11Bx5Qip6hbEXHVEgqvZjjGw4AL3PxnaEJ6UYhKYaA2wV1XLhUD","1","Oak Point Ave","NY","US","New York","Oak Point Avenue","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9628624048803","40.7628963785662","2022-11-01T11:20:40.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13squH9gfZjivT5Md5eKB43HspjaMG5otYmwRc7Qn5VCovfg6et","1","savory-carob-shell","full","882a100d69fffff","8c2a100d684e7ff","1730519","1766901","40","4","1595375","1766941","117N4oqW4LebEHLXy2G6a8KF98mdRLLF21YCzJkoVBL9PCQQ1Gj",NA,"online","NULL","NA","2nd Ave","NY","US","New York","2nd Avenue","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0051769560226","40.6411253024996","2022-10-30T17:24:08.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","142KXhTsmv43gAx7sEAqjRnJZB8X3sqdZq97N3Bbyj1jP9xyZAL","1","blurry-bubblegum-crane","full","882a107707fffff","8c2a107706405ff","1729614","1766850","40","1","1592444","1766941","11TSkBE9SCaVPck5qZP3z9JMY7goiWFFt9SykS3ZJomzQnLCWjh",NA,"online","NULL","NA","51st St","NY","US","Brooklyn","51st Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0286445642764","40.7407165369285","2022-10-26T16:38:37.000000Z","1","13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3","13fSeSzihueBuTHo5dUVLZUEnMWS1vbMzX7cebLchbyLFcHZU7A","1","silly-slate-hamster","full","882a107215fffff","8c2a107214ec7ff","1731244","1766918","30","33","1586850","1766941","112gVcrJZBWUm4oFyYsgZ4eQ1F1yjJgFX7xCGUNVkitLXo7Y5U5D",NA,"online","NULL","NA","Hudson St","NJ","US","Hoboken","Hudson Street","New Jersey","United States","Hoboken","aG9ib2tlbm5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9251817073128","40.6632711500947","2022-10-24T17:49:50.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","139aZEDtVkQ74XxVGEKcuNFtYpMRmHGinxWQfxR74z9JWUUarR4","1","puny-licorice-shetland","full","882a100d93fffff","8c2a100d938a5ff","1730296","1766887","40","0","1584119","1766941","11zMMYwhKCXZPf1BDyxtRBpoZBC9x2LFfc5UJ42Pg1f4fXzLNNk","2022-10-24T18:35:48.884000Z","online","/p2p/1122TsJ6JgJodZHjM6oZyrQzNqMXDpPRPZL7Jh4ygLMqbszM1o96/p2p-circuit/p2p/11zMMYwhKCXZPf1BDyxtRBpoZBC9x2LFfc5UJ42Pg1f4fXzLNNk","1473711","Rutland Rd","NY","US","Brooklyn","Rutland Road","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0117405946522","40.6450952744199","2022-10-23T23:38:37.000000Z","1","14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM","14rW1b8jxf3nx7c3bbdWTBWBJigbYSMSb82xWGZS4G1dSiz97rS","1","cuddly-mango-tarantula","full","882a107707fffff","8c2a107706b45ff","1730569","1766918","23","8","1583045","1766941","112Xob8LJcKP7X91nyPQKSCf8gL28KcGWtgQKmjEnoW7sARLpKEQ",NA,"online","NULL","NA","51st St","NY","US","Brooklyn","51st Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0019231915303","40.7386404369519","2022-10-22T21:23:37.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","14joLCQLEbHBBWvPkRqmwg8GAN5ZN2GsrvHgYxwvF6VMbXFpFAE","2","furry-crepe-owl","full","882a10721bfffff","8c2a10721b419ff","1731224","1766887","40","7","1581492","1766941","11pCDuy3P8jspeShU6xjBJHSm7jtucPbJKLkdUrRXztcrrYsNM7",NA,"online","NULL","NA","W 13th St","NY","US","New York","West 13th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0018731787209","40.7384799491308","2022-10-22T19:06:22.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","14joLCQLEbHBBWvPkRqmwg8GAN5ZN2GsrvHgYxwvF6VMbXFpFAE","1","jumpy-sepia-pig","full","882a10721bfffff","8c2a10721b41bff","1730722","1766823","12","10","1581357","1766941","11kxBFkNppQs99n7zo1xgVychwfbK9GgFz3Y87T78dVGebYKZia",NA,"online","NULL","NA","W 13th St","NY","US","New York","West 13th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0165518425711","40.7901582752195","2022-10-17T22:45:40.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","1353pFWL8X5B7FUsULsy9B6XKLAdNbuVW1wMworewwkjDR1TmSy","1","faint-opaque-cyborg","full","882a1008a7fffff","8c2a1008a68d7ff","1731203","1766933","40","20","1574494","1766941","11uAPoroTzDSMwWEVMPPaN1EqzuedZDaMMsxP419FSuXzddYszb",NA,"online","NULL","NA","61st St","NJ","US","West New York","61st Street","New Jersey","United States","West New York","d2VzdCBuZXcgeW9ya25ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9394158888021","40.7495478849607","2022-10-16T19:11:41.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","145oa7eAc2a7ShdbZgX3MBX11AgSetBsMdnq3EN3fXveBNqwhmm","1","powerful-amethyst-mockingbird","full","882a100d55fffff","8c2a100d55a47ff","1730191","1766925","23","80","1572892","1766941","112ozCy5xqww5YHaHMJugsA1dxCKLkLmaLGUnW1yZeVGgaKoZBGE",NA,"online","NULL","NA","28th St","NY","US","Queens","28th Street","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.9554679556177","40.7331505517064","2022-10-14T18:10:47.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","13jQNYiSJJre8VJEKq1a6yHXQaJVWCcGqMT4ZzmPNyeSMX67rQk","1","broad-rouge-lion","full","882a100d03fffff","8c2a100d02e5dff","1731316","1766918","12","20","1570007","1766941","11hC4643AXyrQCQaTUWwrqCUwPcFXfbrtdbcLKYdTfHLeaXvcEy",NA,"online","NULL","NA","Huron St","NY","US","Brooklyn","Huron Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0102642316207","40.7232550998194","2022-10-12T15:51:02.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","13F51UGt9jDN1QxVyM1HRokq7DYfNFT31CozWp1fevkGfbHuxH4","1","innocent-vanilla-hedgehog","full","882a1072c5fffff","8c2a1072c4445ff","1731254","1766825","12","6","1567047","1766941","112a6irgCnregf5ooJEDwS5CdB7R38wBAM6vopVY7Tzodvzc44k7",NA,"online","NULL","NA","Washington St","NY","US","New York","Washington Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9197844595421","40.6484871795249","2022-10-12T02:36:21.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14iPZANFHyp9AFG7W6meV1pRzVJA7jm6Zb1xtGruaSNrQoKkkNS","1","perfect-licorice-finch","full","882a107647fffff","8c2a107647803ff","1730747","1766918","80","15","1566267","1766941","112RrrZ3ZLA5cTNh7Qq4U12jqrdKvEikwFHwtde4oXbLMT23LFw7",NA,"online","NULL","NA","E 86th St","NY","US","Brooklyn","East 86th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9428286973818","40.65277725001","2022-10-11T18:54:09.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","132fNvFMLoNSNtuFRYADJyy3hbBfpSg4dSQfhT8h6QHxNoRLEra","3","blunt-blonde-gazelle","full","882a107661fffff","8c2a1076619e3ff","1729825","1766794","40","5","1565813","1766941","11Xos9uVUZiWVSM39coPohD5PQLbidweJXgbpvNPpNcWtbYYT81",NA,"online","NULL","NA","E 37th St","NY","US","Brooklyn","East 37th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9617621251802","40.6464499980673","2022-10-11T13:58:30.000000Z","0.16607666015625","14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM","13C16LJF23EAaTa1UAXXD1BVF9tJtL4iQdZqvaJtimxe7MqtehH","1","digital-mango-sardine","full","882a10775bfffff","8c2a10775a8d5ff","1651886","1651912","23","21","1565524","1766941","11BbyeT9NAKT1MGJZP258AN9aJri5BxbAAKaj1rD88pF8j56DtD",NA,"offline","NULL","NA","E 19th St","NY","US","Brooklyn","East 19th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9171388932529","40.6233976166044","2022-10-06T23:43:17.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14h3FUxqL5tHLUbwPAVK9ixeyvxbWjccS2TCR3DMbx13Kv6QPjh","1","icy-indigo-finch","full","882a107603fffff","8c2a10760264bff","1731195","1766731","40","0","1559016","1766941","112BHv4DLpXAJdmjzKamyqXfjEPi9JJ5fX7ij1t9Xtfn8YyobVPL",NA,"online","NULL","NA","E 66th St","NY","US","Brooklyn","East 66th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9937618107166","40.7210069052309","2022-10-06T17:48:43.000000Z","0.014190673828125","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13qT8JkF6EipNqdQm1kNBMMAoadnBSrKpZ2NUSdu1nKuNwZb3nw","1","docile-bamboo-marmot","full","882a1072cbfffff","8c2a1072caa11ff","1691008","1691018","40","1","1558671","1766941","11VDURf5PofapQLrEUT1Qfo4jvDWZQBj7TCzSeZQJeSo9jL9SaG",NA,"offline","NULL","NA","Bowery","NY","US","New York","Bowery","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9474760259002","40.7080691954508","2022-10-05T20:10:08.000000Z","NA","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","skinny-crimson-fox","full","882a100de9fffff","8c2a100de85adff","NA","1557401","12","2","1557401","1766941","1127WQYvV6xanH4zuKX3adZmsFfkubFBmhWkNTW5va3q3SgZFsBy",NA,"offline","NULL","NA","Scholes St","NY","US","Brooklyn","Scholes Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T22:07:08.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","unique-chrome-seal","full","882a10770dfffff","8c2a10770ca67ff","1730956","1766607","12","2","1556089","1766941","112DxpiLkv1Z6J7sKpEijGQLawTLxjkmUynny8v8fVErBMgSzAYE",NA,"online","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T22:03:04.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","rare-snowy-canary","full","882a10770dfffff","8c2a10770ca67ff","1730956","1766607","12","2","1556085","1766941","112r5swnAjahzmYJmJvGTpcPj1K1Zpmfuzu9b6wfKm151FkbTGL3",NA,"online","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T21:54:56.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","14j7nHepA6jVczvVHbRj7k7jFwJjoNFVF9DDPsLxDabo9CPbT5S","2","precise-amethyst-sloth","full","882a10770dfffff","8c2a10770ca67ff","1731133","1766905","12","2","1556077","1766941","11Qo83SYc353BDaVjXbgzNYxi8t14PWc7gsEzuLAyLi7fYx7fKX",NA,"online","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T21:38:40.000000Z","0.030059814453125","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","swift-violet-corgi","full","882a10770dfffff","8c2a10770ca67ff","1726441","1766886","12","2","1556061","1766941","11F2M3dcbyZNj2MydtZTXDBh1YvhxUphyViHF6oHMPuhYBwGChR",NA,"online","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T21:32:34.000000Z","1","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","lively-taffy-jellyfish","full","882a10770dfffff","8c2a10770ca67ff","1726545","1766855","12","2","1556055","1766941","112h3dy21qhN3vP6mtmC4YeMayjgSHxrhj83QfqBMUCmnkEf5An3",NA,"online","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T20:58:50.000000Z","0.030059814453125","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","low-sangria-hamster","full","882a10770dfffff","8c2a10770ca67ff","1726529","1726531","12","2","1556022","1766941","11dXKhMvf32L8UVv3MLAt8qE1BhZDtbFE6Kb2oxBvtdNe1cbmp1",NA,"offline","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0048836642714","40.6579466509411","2022-10-04T20:15:22.000000Z","0.030059814453125","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","tangy-daisy-gorilla","full","882a10770dfffff","8c2a10770ca67ff","1726507","1766735","12","2","1555979","1766941","11j6nhif2XoT6t9Zp8u73oqFLwVv8N9dyyp3iwaK25y8HjMpHRK",NA,"online","NULL","NA","3rd Ave","NY","US","Brooklyn","3rd Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0047837902246","40.6576260057703","2022-10-04T20:03:14.000000Z","0.030059814453125","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","136xHQ9sqJNc4MGZWm7JqnkXT716AL2jeEBgV45fD3YB1e23LLE","1","fit-pine-panda","full","882a10770dfffff","8c2a10770ca2bff","1726503","1726505","12","0","1555967","1766941","11148t56eGDipAygd4dZstXjmPnybaXf8QNYB17PzbhMREnD1GC",NA,"offline","NULL","NA","Brooklyn","NY","US","Brooklyn","Brooklyn","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9581791349107","40.7095082761448","2022-10-04T19:46:55.000000Z","NA","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","131enzzMCch7HAeKfQbL53jXfhTExyM4FpTE6bZFeNaLQX5kzib","1","handsome-obsidian-platypus","full","882a100de1fffff","8c2a100de1b51ff","1555996","1555998","12","25","1555951","1766941","112U7Q6juAzLZzTQZX2qxpp2JkGegpXi38NRrdirjXBXqQB7iE2A",NA,"offline","NULL","NA","S 5th St","NY","US","Brooklyn","South 5th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9895039292572","40.7482030684142","2022-10-01T13:49:58.000000Z","0.01812744140625","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14WuDAufRNgiEKMytWrpSuy7qGSyb3GgMLAuRyVTQirybq3FWJJ","1","zany-fossilized-mantis","full","882a100d2dfffff","8c2a100d2c097ff","1723777","1724471","40","0","1550552","1766941","112Ez75LcF2L5aR8P6ddFYcTTk1q2SLwP2JgGXmbKxtUakEeunmE",NA,"offline","NULL","NA","W 31st St","NY","US","New York","West 31st Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
